season,weather,humidity,windspeed,rent
2,2,88,15.0013,3.1780538303479458
2,2,88,16.9979,2.5649493574615367
2,3,94,15.0013,1.9459101490553132
2,3,94,19.9995,2.302585092994046
2,3,94,19.9995,1.3862943611198906
2,1,100,15.0013,2.302585092994046
2,1,100,8.9981,4.624972813284271
2,1,88,12.998,5.616771097666572
2,1,88,19.0012,6.118097198041348
2,3,83,16.9979,5.313205979041787
2,3,88,19.0012,4.672828834461906
2,2,94,6.0032,3.1780538303479458
2,1,94,19.9995,4.007333185232471
2,2,83,22.0028,4.812184355372417
2,2,78,19.0012,4.9344739331306915
2,1,78,16.9979,5.123963979403259
2,1,73,12.998,5.68697535633982
2,1,69,8.9981,6.338594078203183
2,1,73,15.0013,6.194405391104672
2,3,88,8.9981,5.805134968916488
2,3,88,8.9981,5.365976015021851
2,1,88,0.0,4.454347296253507
2,1,83,0.0,4.770684624465665
2,1,94,6.0032,4.0943445622221
2,1,94,7.0015,3.4011973816621555
2,1,94,0.0,1.9459101490553132
2,1,94,0.0,2.772588722239781
2,1,100,0.0,1.6094379124341003
2,1,94,0.0,1.791759469228055
2,1,94,0.0,3.295836866004329
2,2,94,0.0,4.6443908991413725
2,2,100,0.0,5.552959584921617
2,2,88,0.0,6.1903154058531475
2,2,88,6.0032,5.37989735354046
2,2,83,0.0,4.875197323201151
2,3,88,11.0014,5.10594547390058
2,2,78,7.0015,5.1298987149230735
2,3,64,16.9979,5.214935757608986
2,3,73,12.998,5.198497031265826
2,1,78,11.0014,5.241747015059643
2,1,64,12.998,5.713732805509369
2,1,78,11.0014,6.306275286948016
2,1,55,11.0014,6.2422232654551655
2,1,60,8.9981,6.018593214496234
2,1,77,19.0012,5.645446897643238
2,1,77,19.0012,5.3471075307174685
2,3,82,19.9995,4.382026634673881
2,1,94,0.0,4.290459441148391
2,1,79,11.0014,3.5553480614894135
2,1,84,16.9979,2.8903717578961645
2,1,79,11.0014,1.3862943611198906
2,1,89,12.998,1.9459101490553132
2,2,89,15.0013,1.6094379124341003
2,2,89,6.0032,3.091042453358316
2,2,89,6.0032,4.859812404361672
2,2,79,11.0014,5.652489180268651
2,2,79,12.998,6.12029741895095
2,2,74,15.0013,5.337538079701318
2,2,75,16.9979,4.7535901911063645
2,2,59,15.0013,4.727387818712341
2,1,53,0.0,5.135798437050262
2,1,37,12.998,5.043425116919247
2,1,37,16.9979,4.983606621708336
2,1,39,19.9995,5.030437921392435
2,1,47,19.9995,5.58724865840025
2,1,47,19.9995,6.18826412308259
2,3,56,26.0027,5.736572297479192
2,2,79,11.0014,5.579729825986222
2,2,79,16.9979,5.54907608489522
2,1,70,19.0012,5.25227342804663
2,1,66,8.9981,4.867534450455582
2,1,51,11.0014,4.248495242049359
2,1,40,23.9994,3.7612001156935624
2,1,38,7.0015,2.772588722239781
2,1,39,0.0,1.9459101490553132
2,1,44,7.0015,1.6094379124341003
2,1,41,12.998,1.3862943611198906
2,1,39,15.0013,3.4657359027997265
2,1,39,8.9981,4.736198448394496
2,1,34,16.9979,5.720311776607412
2,1,32,19.9995,6.148468295917647
2,1,26,23.9994,5.420534999272286
2,1,28,32.9975,4.941642422609304
2,1,28,26.0027,5.111987788356544
2,1,25,31.0009,5.4510384535657
2,1,24,23.9994,5.318119993844216
2,1,24,22.0028,5.225746673713202
2,1,21,26.0027,5.241747015059643
2,1,22,32.9975,5.765191102784844
2,1,20,35.0008,6.35088571671474
2,1,22,26.0027,6.26530121273771
2,1,23,19.9995,5.940171252720432
2,1,24,12.998,5.823045895483019
2,1,31,12.998,5.517452896464707
2,1,33,16.9979,5.049856007249537
2,1,35,15.0013,4.727387818712341
2,1,38,19.0012,4.23410650459726
2,1,38,23.9994,3.1354942159291497
2,1,43,15.0013,2.5649493574615367
2,1,49,15.0013,1.791759469228055
2,1,48,22.0028,1.9459101490553132
2,1,48,23.9994,3.367295829986474
2,1,45,19.9995,4.672828834461906
2,1,45,16.9979,5.627621113690637
2,2,43,22.0028,6.220590170099739
2,1,40,11.0014,5.442417710521793
2,1,33,16.9979,5.087596335232384
2,1,31,22.0028,5.262690188904886
2,1,27,19.0012,5.560681631015528
2,1,26,16.9979,5.517452896464707
2,1,28,19.0012,5.484796933490655
2,1,28,19.0012,5.3612921657094255
2,1,26,22.0028,5.857933154483459
2,1,25,19.0012,6.326149473155099
2,1,24,19.9995,6.336825731146441
2,1,26,19.0012,5.971261839790462
2,1,29,11.0014,5.683579767338681
2,1,29,7.0015,5.5134287461649825
2,1,35,0.0,5.147494476813453
2,1,46,7.0015,5.147494476813453
2,1,52,0.0,4.543294782270004
2,1,64,7.0015,4.553876891600541
2,1,56,12.998,4.0943445622221
2,1,59,7.0015,2.9444389791664403
2,1,59,6.0032,2.772588722239781
2,1,64,0.0,2.1972245773362196
2,1,60,0.0,3.367295829986474
2,1,56,0.0,4.477336814478207
2,1,46,6.0032,4.836281906951478
2,1,43,8.9981,5.41610040220442
2,1,38,7.0015,5.762051382780177
2,1,36,8.9981,5.91350300563827
2,1,32,11.0014,6.042632833682381
2,1,28,8.9981,6.124683390894205
2,1,33,15.0013,6.113682179832232
2,2,27,27.9993,6.003887067106539
2,2,30,8.9981,6.089044875446846
2,2,34,16.9979,5.84354441703136
2,2,30,11.0014,5.834810737062605
2,2,39,6.0032,5.655991810819852
2,2,48,6.0032,5.480638923341991
2,2,47,7.0015,5.225746673713202
2,1,57,15.0013,5.25227342804663
2,2,57,0.0,5.017279836814924
2,1,57,6.0032,4.736198448394496
2,2,61,11.0014,4.574710978503383
2,2,61,11.0014,4.174387269895637
2,2,65,11.0014,3.8712010109078907
2,2,65,11.0014,2.5649493574615367
2,2,61,8.9981,1.9459101490553132
2,2,61,7.0015,3.091042453358316
2,2,73,16.9979,3.332204510175204
2,2,73,16.9979,4.59511985013459
2,2,78,12.998,5.10594547390058
2,2,73,6.0032,5.529429087511423
2,2,69,7.0015,5.817111159963204
2,2,69,7.0015,5.817111159963204
2,1,65,7.0015,5.908082938168931
2,1,58,11.0014,5.955837369464831
2,1,54,0.0,6.035481432524756
2,1,51,6.0032,5.988961416889864
2,1,51,0.0,5.968707559985366
2,1,58,7.0015,5.8971538676367405
2,1,65,11.0014,5.8805329864007
2,1,69,12.998,5.634789603169249
2,1,73,11.0014,5.111987788356544
2,1,78,15.0013,4.875197323201151
2,1,78,8.9981,4.465908118654584
2,1,78,8.9981,3.4011973816621555
2,1,83,8.9981,2.70805020110221
2,1,88,7.0015,2.1972245773362196
2,1,88,0.0,1.791759469228055
2,1,94,7.0015,2.1972245773362196
2,1,88,6.0032,3.4657359027997265
2,1,88,0.0,4.727387818712341
2,1,78,7.0015,5.703782474656201
2,1,73,6.0032,6.0844994130751715
2,1,58,11.0014,5.241747015059643
2,1,51,15.0013,4.564348191467836
2,1,42,8.9981,4.718498871295094
2,1,37,11.0014,5.0369526024136295
2,1,35,0.0,5.198497031265826
2,1,31,8.9981,4.983606621708336
2,1,29,12.998,5.111987788356544
2,1,33,8.9981,5.5909869805108565
2,1,33,19.0012,6.363028103540465
2,1,31,8.9981,6.322565239927284
2,1,54,12.998,6.0112671744041615
2,1,61,8.9981,5.820082930352362
2,1,57,6.0032,5.247024072160486
2,1,61,6.0032,5.159055299214529
2,1,69,6.0032,4.110873864173311
2,1,65,6.0032,3.044522437723423
2,1,69,8.9981,1.6094379124341003
2,1,73,6.0032,1.791759469228055
2,1,73,6.0032,1.0986122886681096
2,1,83,8.9981,1.791759469228055
2,1,88,11.0014,3.4965075614664802
2,1,78,8.9981,4.844187086458591
2,2,69,12.998,5.814130531825066
2,2,61,8.9981,6.169610732491456
2,2,58,15.0013,5.384495062789089
2,2,48,12.998,4.820281565605037
2,2,52,16.9979,5.0238805208462765
2,2,46,19.0012,5.214935757608986
2,2,43,16.9979,5.2832037287379885
2,2,43,19.0012,4.990432586778736
2,2,41,22.0028,5.214935757608986
2,1,38,15.0013,5.733341276897746
2,1,43,16.9979,6.29156913955832
2,1,46,19.0012,6.313548046277095
2,1,48,16.9979,6.052089168924417
2,1,56,8.9981,5.849324779946859
2,1,70,8.9981,5.389071729816501
2,1,65,8.9981,5.0369526024136295
2,1,79,7.0015,4.51085950651685
2,1,89,8.9981,3.7376696182833684
2,1,78,0.0,3.1780538303479458
2,1,89,6.0032,2.0794415416798357
2,1,89,6.0032,1.3862943611198906
2,1,83,0.0,1.9459101490553132
2,1,88,0.0,3.091042453358316
2,1,89,8.9981,4.762173934797756
2,1,74,7.0015,5.869296913133774
2,1,58,11.0014,6.1779441140506
2,1,58,11.0014,5.313205979041787
2,1,43,15.0013,4.51085950651685
2,1,41,12.998,4.90527477843843
2,1,42,8.9981,5.0106352940962555
2,1,42,0.0,4.919980925828125
2,1,40,16.9979,5.049856007249537
2,1,40,11.0014,4.859812404361672
2,1,40,15.0013,5.455321115357702
2,1,35,15.0013,6.2285110035911835
2,1,37,15.0013,6.131226489483141
2,1,59,8.9981,5.953243334287785
2,1,63,8.9981,5.638354669333745
2,1,66,8.9981,5.313205979041787
2,1,75,11.0014,5.176149732573829
2,1,75,12.998,4.762173934797756
2,2,79,8.9981,3.8712010109078907
2,1,79,7.0015,2.833213344056216
2,2,84,11.0014,1.9459101490553132
2,2,84,7.0015,1.0986122886681096
2,2,79,6.0032,1.9459101490553132
2,2,84,0.0,3.044522437723423
2,2,84,6.0032,4.77912349311153
2,2,79,8.9981,5.752572638825633
2,2,70,7.0015,6.07073772800249
2,1,49,0.0,5.1298987149230735
2,1,50,19.0012,4.553876891600541
2,1,42,15.0013,4.77912349311153
2,1,35,12.998,4.948759890378168
2,1,37,6.0032,4.919980925828125
2,1,40,12.998,4.77912349311153
2,1,31,11.0014,4.653960350157523
2,1,33,8.9981,5.303304908059076
2,1,37,16.9979,6.016157159698354
2,1,39,19.0012,6.1463292576688975
2,2,39,22.0028,5.7899601708972535
2,2,43,12.998,5.541263545158426
2,3,52,0.0,5.147494476813453
2,2,58,11.0014,5.0369526024136295
2,2,57,11.0014,4.584967478670572
2,3,65,15.0013,4.248495242049359
2,3,65,15.0013,3.1780538303479458
2,1,69,11.0014,2.639057329615259
2,1,69,11.0014,1.9459101490553132
2,1,78,11.0014,1.6094379124341003
2,1,78,11.0014,3.367295829986474
2,1,78,6.0032,4.653960350157523
2,1,66,7.0015,5.5909869805108565
2,1,58,8.9981,6.115892125483034
2,1,55,0.0,5.365976015021851
2,1,52,0.0,4.718498871295094
2,1,46,0.0,5.0369526024136295
2,1,44,8.9981,5.337538079701318
2,1,44,7.0015,5.247024072160486
2,1,39,0.0,5.111987788356544
2,1,44,7.0015,5.3612921657094255
2,1,56,19.9995,5.655991810819852
2,1,52,15.0013,6.249975242259483
2,1,59,15.0013,6.139884552226255
2,1,59,12.998,5.726847747587197
2,1,62,7.0015,5.5254529391317835
2,1,66,8.9981,5.389071729816501
2,1,74,16.9979,5.225746673713202
2,1,74,11.0014,4.990432586778736
2,1,79,8.9981,4.770684624465665
2,1,79,6.0032,4.356708826689592
2,1,79,7.0015,4.110873864173311
2,1,83,6.0032,3.367295829986474
2,1,79,6.0032,2.639057329615259
2,1,74,8.9981,2.833213344056216
2,1,61,8.9981,3.713572066704308
2,1,58,12.998,4.23410650459726
2,1,58,12.998,4.969813299576001
2,1,62,8.9981,5.442417710521793
2,1,58,11.0014,5.579729825986222
2,1,62,8.9981,5.786897381366708
2,1,55,15.0013,5.8522024797744745
2,1,55,12.998,5.961005339623274
2,1,49,7.0015,5.942799375126701
2,1,49,7.0015,5.926926025970411
2,2,46,12.998,5.978885764901122
2,2,58,11.0014,5.823045895483019
2,2,62,8.9981,5.659482215759621
2,1,65,12.998,5.579729825986222
2,1,74,16.9979,5.62040086571715
2,1,74,15.0013,5.3981627015177525
2,1,78,15.0013,5.25227342804663
2,1,74,7.0015,4.882801922586371
2,1,78,15.0013,4.787491742782046
2,1,83,7.0015,4.543294782270004
2,1,89,16.9979,4.204692619390966
2,1,89,19.0012,3.367295829986474
2,1,88,11.0014,2.70805020110221
2,1,88,15.0013,2.3978952727983707
2,1,88,7.0015,2.70805020110221
2,1,78,7.0015,3.5553480614894135
2,1,74,0.0,4.532599493153256
2,1,66,0.0,5.209486152841421
2,1,58,6.0032,5.7430031878094825
2,1,55,7.0015,5.908082938168931
2,1,46,0.0,6.042632833682381
2,1,59,19.0012,5.924255797414532
2,1,56,16.9979,5.755742213586912
2,1,59,19.9995,5.8888779583328805
2,3,83,19.0012,5.860786223465865
2,3,83,19.0012,5.53338948872752
2,1,74,11.0014,5.54907608489522
2,1,74,7.0015,5.4116460518550396
2,1,83,11.0014,5.332718793265369
2,1,83,7.0015,4.948759890378168
2,1,83,8.9981,4.859812404361672
2,1,78,12.998,4.68213122712422
2,1,78,8.9981,3.367295829986474
2,1,73,15.0013,2.833213344056216
2,1,73,19.0012,2.3978952727983707
2,1,60,32.9975,2.0794415416798357
2,1,64,19.9995,1.6094379124341003
2,1,64,26.0027,3.4011973816621555
2,1,64,27.9993,4.663439094112067
2,1,56,23.9994,5.796057750765372
2,1,49,30.0026,6.1675164908883415
2,1,46,23.9994,5.41610040220442
2,1,41,22.0028,4.77912349311153
2,1,41,19.9995,5.075173815233827
2,1,41,19.0012,5.2832037287379885
2,1,37,0.0,5.429345628954441
2,1,34,16.9979,5.303304908059076
2,1,37,30.0026,5.225746673713202
2,1,37,27.9993,5.7899601708972535
2,1,39,22.0028,6.400257445308821
2,1,37,23.9994,6.375024819828097
2,1,39,19.0012,6.049733455231958
2,1,44,16.9979,5.805134968916488
2,1,41,16.9979,5.389071729816501
2,1,46,15.0013,4.90527477843843
2,1,46,12.998,4.499809670330265
2,1,49,12.998,3.4657359027997265
2,1,49,16.9979,2.639057329615259
2,1,49,19.0012,2.3978952727983707
2,1,53,22.0028,1.0986122886681096
2,1,60,16.9979,1.3862943611198906
2,1,56,22.0028,3.295836866004329
2,1,56,19.9995,4.736198448394496
2,1,52,27.9993,5.902633333401366
2,1,49,26.0027,6.18826412308259
2,1,46,12.998,5.267858159063328
2,1,46,15.0013,4.875197323201151
2,1,41,19.0012,4.969813299576001
2,1,41,23.9994,5.135798437050262
2,1,44,15.0013,5.3471075307174685
2,2,47,12.998,5.075173815233827
2,1,47,11.0014,5.187385805840755
2,1,41,12.998,5.802118375377063
2,3,50,19.0012,6.345636360828596
2,1,51,22.0028,6.289715570908998
2,1,50,23.9994,5.958424693029782
2,1,56,11.0014,5.697093486505405
2,1,56,19.9995,5.497168225293202
2,1,60,15.0013,5.241747015059643
2,1,68,15.0013,4.709530201312334
2,1,64,23.9994,3.970291913552122
2,1,64,19.0012,2.70805020110221
2,1,63,15.0013,2.302585092994046
2,1,68,16.9979,0.6931471805599453
2,1,63,19.0012,1.6094379124341003
2,1,67,19.0012,3.091042453358316
2,1,63,16.9979,4.804021044733257
2,1,60,8.9981,5.916202062607435
2,1,53,8.9981,6.212606095751519
2,1,49,0.0,5.337538079701318
2,1,47,11.0014,4.912654885736052
2,1,36,0.0,5.10594547390058
2,1,34,15.0013,5.356586274672012
2,1,28,19.0012,5.247024072160486
2,1,28,0.0,5.187385805840755
2,1,27,0.0,5.10594547390058
2,1,27,8.9981,5.746203190540153
2,1,28,7.0015,6.459904454377535
2,1,32,8.9981,6.410174881966167
2,1,37,19.0012,6.0330862217988015
2,1,44,11.0014,5.802118375377063
2,1,47,15.0013,5.552959584921617
2,1,50,7.0015,5.170483995038151
2,1,53,0.0,4.68213122712422
2,1,56,7.0015,3.8712010109078907
2,1,60,0.0,2.8903717578961645
2,1,56,6.0032,1.791759469228055
2,2,73,6.0032,1.6094379124341003
2,2,68,7.0015,1.9459101490553132
2,1,64,12.998,3.258096538021482
2,3,73,11.0014,4.727387818712341
2,3,78,11.0014,5.241747015059643
2,2,69,8.9981,5.963579343618446
2,2,65,12.998,5.568344503761097
2,2,61,16.9979,4.804021044733257
2,2,61,19.9995,5.017279836814924
2,1,54,26.0027,5.332718793265369
2,2,54,16.9979,5.0238805208462765
2,2,54,22.0028,5.0369526024136295
2,2,61,19.9995,5.075173815233827
2,3,69,12.998,5.68697535633982
2,2,78,7.0015,5.60947179518496
2,1,83,15.0013,5.786897381366708
2,1,83,19.0012,5.793013608384144
2,1,83,22.0028,5.308267697401205
2,3,83,16.9979,5.241747015059643
2,3,83,16.9979,5.0238805208462765
2,3,83,16.9979,2.833213344056216
2,1,88,6.0032,3.2188758248682006
2,1,94,8.9981,3.1780538303479458
2,1,94,7.0015,2.639057329615259
2,1,94,7.0015,1.9459101490553132
2,1,94,8.9981,1.9459101490553132
2,1,100,0.0,2.639057329615259
2,1,94,0.0,4.584967478670572
2,1,83,0.0,5.5254529391317835
2,2,83,0.0,6.12029741895095
2,1,58,12.998,5.41610040220442
2,1,58,12.998,5.14166355650266
2,1,69,16.9979,5.204006687076795
2,1,65,16.9979,5.497168225293202
2,1,62,19.0012,5.3230099791384085
2,1,52,12.998,5.375278407684165
2,1,43,15.0013,5.497168225293202
2,1,45,11.0014,5.87493073085203
2,3,40,12.998,6.315358001522335
2,3,40,12.998,6.111467339502679
2,3,83,16.9979,5.796057750765372
2,1,78,7.0015,5.4510384535657
2,1,78,6.0032,5.342334251964811
2,1,88,8.9981,5.170483995038151
2,1,83,8.9981,5.187385805840755
2,1,88,8.9981,4.653960350157523
2,1,83,7.0015,4.564348191467836
2,1,88,0.0,3.9889840465642745
2,1,88,6.0032,3.044522437723423
2,1,88,6.0032,1.791759469228055
2,1,83,0.0,2.0794415416798357
2,1,83,7.0015,3.332204510175204
2,1,78,8.9981,4.060443010546419
2,1,78,6.0032,4.882801922586371
2,1,61,15.0013,5.389071729816501
2,1,62,12.998,5.501258210544727
2,1,62,8.9981,6.003887067106539
2,1,66,6.0032,6.042632833682381
2,1,55,0.0,5.793013608384144
2,2,46,19.0012,5.814130531825066
2,2,46,8.9981,5.908082938168931
2,2,52,15.0013,6.150602768446279
2,2,48,11.0014,6.1092475827643655
2,2,55,12.998,5.945420608606575
2,2,51,7.0015,5.7899601708972535
2,2,58,8.9981,5.241747015059643
2,2,66,7.0015,5.214935757608986
2,2,62,8.9981,5.087596335232384
2,2,62,0.0,5.017279836814924
2,1,65,0.0,4.499809670330265
2,2,65,6.0032,4.343805421853684
2,1,74,6.0032,4.290459441148391
2,2,78,8.9981,3.4339872044851463
2,2,74,8.9981,2.8903717578961645
2,2,78,0.0,2.995732273553991
2,2,78,11.0014,3.5263605246161616
2,2,78,11.0014,4.276666119016055
2,3,74,7.0015,4.442651256490317
2,2,74,7.0015,5.135798437050262
2,2,61,7.0015,5.501258210544727
2,2,58,6.0032,5.934894195619588
2,2,55,6.0032,5.983936280687191
2,2,51,0.0,5.8971538676367405
2,3,58,7.0015,5.762051382780177
2,2,55,7.0015,5.8944028342648505
2,2,48,0.0,5.937536205082426
2,1,51,0.0,5.986452005284438
2,2,58,6.0032,5.6937321388027
2,1,62,8.9981,5.7430031878094825
2,1,70,12.998,5.4510384535657
2,1,79,8.9981,5.123963979403259
2,1,78,15.0013,5.030437921392435
2,1,78,12.998,4.532599493153256
3,1,50,0.0,4.23410650459726
3,1,50,0.0,3.4657359027997265
3,1,69,0.0,2.639057329615259
3,1,53,0.0,2.4849066497880004
3,1,57,0.0,1.9459101490553132
3,1,64,8.9981,3.4339872044851463
3,1,61,8.9981,4.6913478822291435
3,1,54,7.0015,5.497168225293202
3,1,42,11.0014,6.20050917404269
3,1,35,11.0014,5.564520407322694
3,1,33,11.0014,5.14166355650266
3,1,26,0.0,5.3706380281276624
3,1,26,0.0,5.575949103146316
3,1,24,0.0,5.680172609017068
3,1,23,12.998,5.717027701406222
3,1,21,16.9979,5.945420608606575
3,1,17,0.0,6.059123195581797
3,1,21,12.998,6.135564891081739
3,1,24,16.9979,6.0473721790462776
3,1,25,12.998,5.765191102784844
3,1,42,15.0013,5.598421958998375
3,1,45,12.998,5.389071729816501
3,1,42,0.0,5.407171771460119
3,1,47,6.0032,4.948759890378168
3,1,47,6.0032,4.7535901911063645
3,1,54,0.0,4.3694478524670215
3,1,53,0.0,3.970291913552122
3,1,53,0.0,3.295836866004329
3,1,61,0.0,2.4849066497880004
3,1,73,7.0015,2.70805020110221
3,1,69,7.0015,3.4965075614664802
3,1,65,0.0,3.828641396489095
3,1,57,0.0,4.890349128221754
3,1,51,6.0032,5.19295685089021
3,1,36,0.0,5.605802066295998
3,1,36,6.0032,5.8805329864007
3,1,30,8.9981,5.926926025970411
3,1,30,7.0015,6.003887067106539
3,1,20,0.0,5.973809611869261
3,1,19,11.0014,5.805134968916488
3,1,22,15.0013,5.988961416889864
3,1,30,15.0013,5.857933154483459
3,1,30,19.0012,5.950642552587727
3,1,33,15.0013,5.723585101952381
3,1,45,19.0012,5.652489180268651
3,1,48,12.998,5.4510384535657
3,1,51,11.0014,5.308267697401205
3,1,54,19.0012,5.043425116919247
3,1,58,15.0013,4.976733742420574
3,2,61,11.0014,4.3694478524670215
3,1,58,12.998,4.248495242049359
3,3,65,6.0032,3.5263605246161616
3,3,65,6.0032,1.791759469228055
3,3,83,12.998,0.6931471805599453
3,2,94,6.0032,1.3862943611198906
3,2,89,12.998,3.258096538021482
3,1,79,15.0013,4.532599493153256
3,1,74,16.9979,5.204006687076795
3,1,66,11.0014,5.579729825986222
3,1,62,7.0015,5.968707559985366
3,1,55,7.0015,6.003887067106539
3,1,59,15.0013,6.045005314036012
3,1,56,16.9979,5.929589143389895
3,1,53,19.9995,5.932245187448011
3,1,53,19.9995,6.028278520230698
3,3,49,56.9969,5.883322388488279
3,3,49,56.9969,5.204006687076795
3,2,83,12.998,5.214935757608986
3,3,83,0.0,5.176149732573829
3,2,83,11.0014,5.123963979403259
3,2,78,7.0015,5.093750200806762
3,1,83,11.0014,4.997212273764115
3,1,83,8.9981,4.948759890378168
3,1,83,6.0032,4.787491742782046
3,1,83,0.0,4.1588830833596715
3,1,78,0.0,3.295836866004329
3,2,78,6.0032,2.5649493574615367
3,2,83,8.9981,1.6094379124341003
3,1,89,11.0014,2.833213344056216
3,1,83,8.9981,3.6109179126442243
3,1,74,7.0015,4.465908118654584
3,2,66,6.0032,5.476463551931511
3,2,55,6.0032,5.638354669333745
3,2,55,6.0032,5.857933154483459
3,2,52,0.0,6.104793232414985
3,2,49,0.0,6.049733455231958
3,1,46,0.0,6.013715156042802
3,1,43,6.0032,6.013715156042802
3,1,41,0.0,6.115892125483034
3,1,46,0.0,6.07993319509559
3,1,46,8.9981,6.037870919922137
3,2,49,11.0014,5.929589143389895
3,2,55,7.0015,5.958424693029782
3,2,62,7.0015,6.126869184114185
3,2,62,8.9981,5.7899601708972535
3,2,70,7.0015,4.9344739331306915
3,2,65,11.0014,4.02535169073515
3,1,65,7.0015,3.6888794541139363
3,1,74,6.0032,2.639057329615259
3,1,74,15.0013,2.1972245773362196
3,1,69,11.0014,1.791759469228055
3,1,69,0.0,3.044522437723423
3,1,74,6.0032,4.553876891600541
3,1,65,6.0032,5.602118820879701
3,1,62,8.9981,6.07073772800249
3,1,58,8.9981,5.429345628954441
3,1,52,7.0015,4.941642422609304
3,1,46,7.0015,5.153291594497779
3,1,43,7.0015,5.308267697401205
3,1,43,7.0015,5.318119993844216
3,1,49,11.0014,5.187385805840755
3,1,43,0.0,5.093750200806762
3,1,46,7.0015,5.641907070938114
3,1,46,7.0015,6.302618975744905
3,1,55,11.0014,6.208590026096629
3,1,59,8.9981,5.910796644040527
3,1,66,7.0015,5.652489180268651
3,1,62,16.9979,5.5053315359323625
3,1,66,15.0013,5.049856007249537
3,1,66,11.0014,4.304065093204169
3,1,74,12.998,3.6375861597263857
3,1,74,8.9981,2.772588722239781
3,1,79,6.0032,1.791759469228055
3,1,79,0.0,1.9459101490553132
3,2,83,6.0032,1.9459101490553132
3,1,83,6.0032,3.58351893845611
3,1,79,6.0032,4.804021044733257
3,2,79,0.0,5.746203190540153
3,2,74,7.0015,6.061456918928017
3,3,79,12.998,5.247024072160486
3,3,79,6.0032,3.784189633918261
3,2,74,0.0,4.852030263919617
3,2,66,6.0032,5.030437921392435
3,2,70,7.0015,4.948759890378168
3,1,66,19.0012,5.099866427824199
3,1,70,19.0012,5.225746673713202
3,1,70,16.9979,5.62040086571715
3,1,59,15.0013,6.391917113392602
3,1,62,12.998,6.335054251498059
3,1,70,15.0013,5.978885764901122
3,1,74,16.9979,5.746203190540153
3,1,79,12.998,5.488937726156687
3,1,79,12.998,5.231108616854587
3,1,83,15.0013,4.59511985013459
3,1,89,8.9981,3.58351893845611
3,1,89,12.998,2.833213344056216
3,1,89,12.998,2.1972245773362196
3,1,94,7.0015,1.6094379124341003
3,1,89,7.0015,1.6094379124341003
3,1,89,7.0015,3.4965075614664802
3,2,89,8.9981,4.77912349311153
3,2,89,7.0015,5.680172609017068
3,2,79,12.998,6.095824562432225
3,1,70,11.0014,5.19295685089021
3,1,62,0.0,4.624972813284271
3,1,52,8.9981,4.962844630259907
3,1,41,0.0,5.147494476813453
3,1,41,0.0,5.049856007249537
3,1,41,16.9979,5.081404364984463
3,1,41,16.9979,5.117993812416755
3,1,39,15.0013,5.583496308781699
3,1,36,16.9979,6.345636360828596
3,1,44,19.9995,6.333279628139691
3,1,52,19.0012,5.902633333401366
3,1,58,23.9994,5.655991810819852
3,1,62,11.0014,5.3471075307174685
3,1,62,11.0014,5.209486152841421
3,1,66,0.0,4.867534450455582
3,1,66,7.0015,3.8712010109078907
3,1,79,0.0,3.5553480614894135
3,2,74,11.0014,3.1354942159291497
3,1,79,7.0015,1.9459101490553132
3,1,79,16.9979,2.4849066497880004
3,1,79,16.9979,3.332204510175204
3,1,74,7.0015,4.634728988229636
3,2,79,12.998,5.808142489980444
3,2,74,16.9979,6.126869184114185
3,2,70,19.9995,5.488937726156687
3,2,70,23.9994,4.9344739331306915
3,2,74,16.9979,5.111987788356544
3,2,70,19.0012,5.365976015021851
3,2,66,19.0012,5.438079308923196
3,2,63,23.9994,5.37989735354046
3,2,63,23.9994,4.955827057601261
3,3,83,30.0026,4.890349128221754
3,3,89,30.0026,5.123963979403259
3,1,83,6.0032,5.75890177387728
3,1,83,6.0032,5.602118820879701
3,1,83,11.0014,5.5254529391317835
3,2,83,16.9979,5.3230099791384085
3,2,78,12.998,5.135798437050262
3,2,78,6.0032,5.0238805208462765
3,2,83,8.9981,4.804021044733257
3,2,89,7.0015,3.9889840465642745
3,1,89,11.0014,4.02535169073515
3,1,89,8.9981,3.4339872044851463
3,1,83,15.0013,1.9459101490553132
3,2,88,11.0014,2.772588722239781
3,2,83,12.998,3.6635616461296463
3,1,78,12.998,4.276666119016055
3,1,70,16.9979,5.209486152841421
3,1,58,19.0012,5.5134287461649825
3,1,52,11.0014,5.579729825986222
3,1,46,19.9995,5.673323267171493
3,1,46,16.9979,5.905361848054571
3,1,41,15.0013,6.0330862217988015
3,1,36,8.9981,5.924255797414532
3,1,34,6.0032,5.998936561946683
3,1,38,0.0,6.0330862217988015
3,1,32,0.0,5.996452088619021
3,1,36,7.0015,5.937536205082426
3,1,55,11.0014,5.726847747587197
3,1,58,15.0013,5.752572638825633
3,1,58,11.0014,5.476463551931511
3,1,62,11.0014,5.3706380281276624
3,1,58,12.998,4.948759890378168
3,1,61,11.0014,5.043425116919247
3,1,61,8.9981,4.736198448394496
3,1,69,6.0032,4.574710978503383
3,1,74,6.0032,3.258096538021482
3,1,69,6.0032,1.791759469228055
3,1,74,0.0,2.8903717578961645
3,1,78,6.0032,3.258096538021482
3,1,70,6.0032,4.189654742026425
3,1,66,0.0,4.532599493153256
3,1,66,6.0032,5.135798437050262
3,1,55,8.9981,5.594711379601839
3,1,55,12.998,5.662960480135946
3,1,46,19.0012,5.934894195619588
3,1,46,19.9995,5.908082938168931
3,1,41,22.0028,5.857933154483459
3,1,39,19.0012,5.891644211825771
